,name,category,price,availability,href
564,XPG CORE REACTOR II VE Modular Power Supply 750W | ATX 3.1 Compatible | 80 PLUS Gold,Power Supply > XPG PSU,"Rs.30,500",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-ve-modular-power-supply-750w-atx-3-1-compatible-80-plus-gold-pakistan-p.15951.aspx
565,HP LaserJet M111A Monochrome Printer,Printers > LaserJet Black & White  Printers,"Rs.30,900",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-m111a-monochrome-printer-pakistan-p.13247.aspx
566,Logitech G Pro Wireless Gaming Mouse with Esports Grade Performance 910-005273,Mouse > Logitech,"Rs.30,900",On Order Only,/mouse-logitech-logitech-g-pro-wireless-gaming-mouse-with-esports-grade-performance-910-005273-pakistan-p.11619.aspx
567,Razer DeathAdder V2 Pro Wireless Gaming Mouse | RZ01-03350100,Mouse > Razer Mouse,"Rs.30,900",On Order Only,/mouse-razer-mouse-razer-deathadder-v2-pro-wireless-gaming-mouse-rz01-03350100-pakistan-p.12207.aspx
568,MSI PRO H610M-E Intel Motherboard | DDR5,Motherboards > Intel LGA-1700,"Rs.30,990",In Stock,/motherboards-intel-lga-1700-msi-pro-h610m-e-intel-motherboard-ddr5-pakistan-p.15899.aspx
569,HP Laser 107a Monochrome Printer 4ZB77A,Printers > LaserJet Black & White  Printers,"Rs.31,000",In Stock,/printers-laserjet-black-white-printers-hp-laser-107a-monochrome-printer-4zb77a-pakistan-p.12469.aspx
570,"HP 651A Black Original LaserJet Toner Cartridge, CE340A",Cartridges & Toners > Printer Toners,"Rs.31,000",On Order Only,/cartridges-toners-printer-toners-hp-651a-black-original-laserjet-toner-cartridge-ce340a-pakistan-p.13794.aspx
571,Logitech MX Keys For MAC Wireless Illuminated Keyboard | Space Gray (Qwerty) | 920-009558,Keyboard > Logitech Keyboards,"Rs.31,000",In Stock,/keyboard-logitech-keyboards-logitech-mx-keys-for-mac-wireless-illuminated-keyboard-space-gray-qwerty-920-009558-pakistan-p.12215.aspx
572,Corsair K65 RGB MINI 60% Mechanical Gaming Keyboard - Cherry MX Speed - Black,Keyboard > Corsair Keyboards,"Rs.31,000",In Stock,/keyboard-corsair-keyboards-corsair-k65-rgb-mini-60-mechanical-gaming-keyboard-cherry-mx-speed-black-pakistan-p.14890.aspx
573,Logitech GROUP Extender Cable (32.8') 939-001487 10M,Cameras | Drones > Video Conferencing Solutions,"Rs.31,500",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-group-extender-cable-32-8-939-001487-10m-pakistan-p.11858.aspx
574,Asus PRIME H610M-K D4 Intel H610 LGA1700 mic-ATX Motherboard - 90MB1A10-M0UAY0,Motherboards > Intel LGA-1700,"Rs.31,500",In Stock,/motherboards-intel-lga-1700-asus-prime-h610m-k-d4-intel-h610-lga1700-mic-atx-motherboard-90mb1a10-m0uay0-pakistan-p.14042.aspx
575,Lexar NS100 2TB SSD 2.5” SATA III Internal Solid State Drive,Solid-State Drives (SSD) > Lexar,"Rs.31,500",On Order Only,/solid-state-drives-ssd-lexar-lexar-ns100-2tb-ssd-2-5”-sata-iii-internal-solid-state-drive-pakistan-p.16025.aspx
576,"Samsung LS22A330NHMXUE 22"" FHD Flat Monitor with Wide Viewing Angle VA Eye Saver Mode Flciker Free HDMI Game Mode",LCD/LED Monitors > Samsung,"Rs.31,800",In Stock,/lcd-led-monitors-samsung-samsung-ls22a330nhmxue-22-fhd-flat-monitor-with-wide-viewing-angle-va-eye-saver-mode-flciker-free-hdmi-game-mode-pakistan-p.11735.aspx
577,Razer BlackWidow V3 Tenkeyless Compact Mechanical keyboard with Razer Chroma RGB | Razer Yellow Switch | RZ03-03491800,Keyboard > Razer,"Rs.31,900",On Order Only,/keyboard-razer-razer-blackwidow-v3-tenkeyless-compact-mechanical-keyboard-with-razer-chroma-rgb-razer-yellow-switch-rz03-03491800-pakistan-p.12208.aspx
578,Stabimatic SPD-2KVA Servo Automatic Voltage Regulator,Stabilizer > Stabimatic Stabilizers,"Rs.31,900",In Stock,/stabilizer-stabimatic-stabilizers-stabimatic-spd-2kva-servo-automatic-voltage-regulator-pakistan-p.12777.aspx
579,Samsung Portable SSD T7 Shield USB 3.2 1TB (Beige) MU-PE1T0K,Solid-State Drives (SSD) > Portable SSD's,"Rs.31,990",In Stock,/solid-state-drives-ssd-portable-ssds-samsung-portable-ssd-t7-shield-usb-3-2-1tb-beige-mu-pe1t0k-pakistan-p.13687.aspx
580,SteelSeries Aerox 9 Wireless Ultra-Lightweight MMO / MOBA Gaming Mouse - 62618,Mouse > SteelSeries,"Rs.32,000",In Stock,/mouse-steelseries-steelseries-aerox-9-wireless-ultra-lightweight-mmo-moba-gaming-mouse-62618-pakistan-p.14579.aspx
581,XPG CORE REACTOR II VE Modular Power Supply 850W | ATX 3.1 Compatible | 80 PLUS Gold,Power Supply > XPG PSU,"Rs.32,500",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-ve-modular-power-supply-850w-atx-3-1-compatible-80-plus-gold-pakistan-p.15952.aspx
582,Antec VORTEX 240 ARGB All in One CPU Liquid Cooler Intel AMD Black,Cooling Solutions > CPU Coolers,"Rs.32,800",In Stock,/cooling-solutions-cpu-coolers-antec-vortex-240-argb-all-in-one-cpu-liquid-cooler-intel-amd-black-pakistan-p.15633.aspx
583,Gigabyte B550M K AMD AM4 B550 Ultra Durable Motherboard,Motherboards > AMD AM4 Socket,"Rs.32,900",On Order Only,/motherboards-amd-am4-socket-gigabyte-b550m-k-amd-am4-b550-ultra-durable-motherboard-pakistan-p.16067.aspx
584,Logitech ZONE VIBE WIRELESS Headphones | Teams Version | 981-001157,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.32,900",In Stock,/headsets-headphones-mic-headsets-headphones-logitech-zone-vibe-wireless-headphones-teams-version-981-001157-pakistan-p.16000.aspx
585,Razer Barracuda X - Black | Wireless Multi-platform Gaming and Mobile Headset | RZ04-04430100- R3M1,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.32,990",On Order Only,/headsets-headphones-mic-headsets-headphones-razer-barracuda-x-black-wireless-multi-platform-gaming-and-mobile-headset-rz04-04430100-r3m1-pakistan-p.16049.aspx
586,Lian Li Galahad AIO 240 RGB UNI FAN SL120 Edition Closed Loop All-in-One CPU Liquid Cooler GA-240SLB Black,Cooling Solutions > CPU Coolers,"Rs.33,000",In Stock,/cooling-solutions-cpu-coolers-lian-li-galahad-aio-240-rgb-uni-fan-sl120-edition-closed-loop-all-in-one-cpu-liquid-cooler-ga-240slb-black-pakistan-p.12654.aspx
587,Samsung 980 PRO w/ Heatsink 1TB PCIe 4.0 NVMe SSD M.2 2280 | PS5 Compatible | MZ-V8P1T0,Solid-State Drives (SSD) > Samsung,"Rs.33,000",In Stock,/solid-state-drives-ssd-samsung-samsung-980-pro-w-heatsink-1tb-pcie-4-0-nvme-ssd-m-2-2280-ps5-compatible-mz-v8p1t0-pakistan-p.13569.aspx
588,HP LaserJet M111w Printer - A4 Black and White - USB Wireless,Printers > LaserJet Black & White  Printers,"Rs.33,500",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-m111w-printer-a4-black-and-white-usb-wireless-pakistan-p.13554.aspx
589,XPG LANCER RGB DDR5 Desktop Memory 32GB (2x16GB) 5200MHz DRAM AX5U5200C3816G-DCLARBK,Memory Module / RAM > Desktop - DDR5 Memory,"Rs.33,990",In Stock,/memory-module-ram-desktop-ddr5-memory-xpg-lancer-rgb-ddr5-desktop-memory-32gb-2x16gb-5200mhz-dram-ax5u5200c3816g-dclarbk-pakistan-p.13655.aspx
590,Lian Li O11 Dynamic MINI Case - Black | O11DMINI-X BLACK,Casing > Lian Li,"Rs.34,000",On Order Only,/casing-lian-li-lian-li-o11-dynamic-mini-case-black-o11dmini-x-black-pakistan-p.15874.aspx
591,Apple 140W USB Type-C Power Adapter MLYU3,Peripherals / Misc > Adapters | Converters | USB HUB | Chargers,"Rs.34,000",On Order Only,/peripherals-misc-adapters-converters-usb-hub-chargers-apple-140w-usb-type-c-power-adapter-mlyu3-pakistan-p.14477.aspx
592,XPG CORE REACTOR II Power Supply Unit 750W | 80 PLUS GOLD | Black,Power Supply > XPG PSU,"Rs.34,500",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-750w-80-plus-gold-black-pakistan-p.15950.aspx
593,WD My Passport 5TB External USB 3.0 Portable Hard Drive - Black | WDBPKJ0050BBK,Hard Drives > External Hard Drives,"Rs.34,900",In Stock,/hard-drives-external-hard-drives-wd-my-passport-5tb-external-usb-3-0-portable-hard-drive-black-wdbpkj0050bbk-pakistan-p.12259.aspx
594,Logitech Mobile Speakerphone P710e - Bluetooth / USB - 980-000742,Speakers > Speakerphone,"Rs.34,900",In Stock,/speakers-speakerphone-logitech-mobile-speakerphone-p710e-bluetooth-usb-980-000742-pakistan-p.13044.aspx
595,TP-Link EAP610 AX1800 Wireless Dual Band Ceiling Mount Access Point | Omada Mesh | PoE+ Powered,Network Products > Access Points | Ceiling Mount,"Rs.34,900",On Order Only,/network-products-access-points-ceiling-mount-tp-link-eap610-ax1800-wireless-dual-band-ceiling-mount-access-point-omada-mesh-poe-powered-pakistan-p.14755.aspx
596,TP-Link EAP245 AC1750 Wireless Dual Band Gigabit Ceiling Mount Access Point,Network Products > Access Points | Ceiling Mount,"Rs.34,900",On Order Only,/network-products-access-points-ceiling-mount-tp-link-eap245-ac1750-wireless-dual-band-gigabit-ceiling-mount-access-point-pakistan-p.9275.aspx
597,Corsair RM750e RMe Series 750 Watts 80 PLUS Gold Fully Modular Low-Noise ATX Power Supply PSU,Power Supply > Corsair Power Supplies,"Rs.34,990",On Order Only,/power-supply-corsair-power-supplies-corsair-rm750e-rme-series-750-watts-80-plus-gold-fully-modular-low-noise-atx-power-supply-psu-pakistan-p.14843.aspx
598,Logitech MX Keys Plus With Palm Rest Advanced Wireless Illuminated Keyboard - US International - 920-009416,Keyboard > Logitech Keyboards,"Rs.35,000",In Stock,/keyboard-logitech-keyboards-logitech-mx-keys-plus-with-palm-rest-advanced-wireless-illuminated-keyboard-us-international-920-009416-pakistan-p.13041.aspx
599,Apple AirPods 2nd Gen Wireless Earbuds with Lightning Charging Case Included MV7N2A,Headsets | Headphones | Mic > Earbuds,"Rs.35,000",On Order Only,/headsets-headphones-mic-earbuds-apple-airpods-2nd-gen-wireless-earbuds-with-lightning-charging-case-included-mv7n2a-pakistan-p.14613.aspx
600,Samsung 990 PRO PCIe 4.0 NVMe SSD 1TB MZ-V9P1T0 M.2 2280,Solid-State Drives (SSD) > Samsung,"Rs.35,000",In Stock,/solid-state-drives-ssd-samsung-samsung-990-pro-pcie-4-0-nvme-ssd-1tb-mz-v9p1t0-m-2-2280-pakistan-p.14071.aspx
601,Transcend StoreJet 25M3 4TB Ruggedized USB 3.1 Portable Hard Drive - TS4TSJ25M3S,Hard Drives > External Hard Drives,"Rs.35,400",In Stock,/hard-drives-external-hard-drives-transcend-storejet-25m3-4tb-ruggedized-usb-3-1-portable-hard-drive-ts4tsj25m3s-pakistan-p.15015.aspx
602,"HP 64A Black Original LaserJet Toner Cartridge, CC364A",Cartridges & Toners > Printer Toners,"Rs.35,500",On Order Only,/cartridges-toners-printer-toners-hp-64a-black-original-laserjet-toner-cartridge-cc364a-pakistan-p.13861.aspx
603,MSI PRO B760M-E Intel LGA 1700 DDR5 Motherboard,Motherboards > Intel LGA-1700,"Rs.35,500",In Stock,/motherboards-intel-lga-1700-msi-pro-b760m-e-intel-lga-1700-ddr5-motherboard-pakistan-p.15832.aspx
604,Lexar NM620 M.2 2280 NVMe SSD 2TB PCle Gen 3x4 LNM620X002T-RNNNG,Solid-State Drives (SSD) > Lexar,"Rs.35,800",In Stock,/solid-state-drives-ssd-lexar-lexar-nm620-m-2-2280-nvme-ssd-2tb-pcle-gen-3x4-lnm620x002t-rnnng-pakistan-p.14265.aspx
605,ViewSonic VA2432-H 24” 1080p IPS 100Hz 1ms FHD Monitor with Frameless Design,LCD/LED Monitors > ViewSonic,"Rs.35,900",In Stock,/lcd-led-monitors-viewsonic-viewsonic-va2432-h-24”-1080p-ips-100hz-1ms-fhd-monitor-with-frameless-design-pakistan-p.13423.aspx
606,Stabimatic UPS 2000VA Gemini 2000 1200W,UPS > Stabimatic UPS,"Rs.35,900",In Stock,/ups-stabimatic-ups-stabimatic-ups-2000va-gemini-2000-1200w-pakistan-p.15855.aspx
607,HP 107w Wireless LaserJet Printer (Official Warranty),Printers > LaserJet Black & White  Printers,"Rs.35,990",In Stock,/printers-laserjet-black-white-printers-hp-107w-wireless-laserjet-printer-official-warranty-pakistan-p.10825.aspx
608,Logitech G903 LIGHTSPEED Wireless Gaming Mouse with HERO Sensor - 910-005673,Mouse > Logitech,"Rs.35,990",In Stock,/mouse-logitech-logitech-g903-lightspeed-wireless-gaming-mouse-with-hero-sensor-910-005673-pakistan-p.11627.aspx
609,Razer Viper Ultimate Lightest Wireless Gaming Mouse with Charging Dock | Mercury | RZ01-03050400,Mouse > Razer Mouse,"Rs.35,990",On Order Only,/mouse-razer-mouse-razer-viper-ultimate-lightest-wireless-gaming-mouse-with-charging-dock-mercury-rz01-03050400-pakistan-p.12134.aspx
610,Razer Viper Ultimate with Charging Dock Ambidextrous Gaming Mouse with Razer™ HyperSpeed Wireless - Black - RZ01-03050100,Mouse > Razer Mouse,"Rs.35,990",On Order Only,/mouse-razer-mouse-razer-viper-ultimate-with-charging-dock-ambidextrous-gaming-mouse-with-razer™-hyperspeed-wireless-black-rz01-03050100-pakistan-p.10499.aspx
611,SteelSeries Arctis Nova 3 Wired Multi-Platform Gaming Headset | 61631 - Black - Retractable Mic - RGB Lights,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.35,990",On Order Only,/headsets-headphones-mic-headsets-headphones-steelseries-arctis-nova-3-wired-multi-platform-gaming-headset-61631-black-retractable-mic-rgb-lights-pakistan-p.14227.aspx
612,"Logitech Brio 500 Full HD 1080p Webcam With Light Correction, Auto-Framing, and Show Mode | Graphite",Cameras | Drones > Webcams,"Rs.36,000",In Stock,/cameras-drones-webcams-logitech-brio-500-full-hd-1080p-webcam-with-light-correction-auto-framing-and-show-mode-graphite-pakistan-p.14573.aspx
613,Logitech G733 Lightspeed Wireless RGB Gaming Headset | Lilac,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.36,000",In Stock,/headsets-headphones-mic-headsets-headphones-logitech-g733-lightspeed-wireless-rgb-gaming-headset-lilac-pakistan-p.15711.aspx
614,SSD 870 QVO SATA III 2.5 inch 2TB SSD MZ-77Q2T0BW,Solid-State Drives (SSD) > Samsung,"Rs.36,000",In Stock,/solid-state-drives-ssd-samsung-ssd-870-qvo-sata-iii-2-5-inch-2tb-ssd-mz-77q2t0bw-pakistan-p.10305.aspx
615,Corsair 2500D AIRFLOW Mid-Tower Dual Chamber PC Case - White,Casing > Corsair Casings,"Rs.36,300",On Order Only,/casing-corsair-casings-corsair-2500d-airflow-mid-tower-dual-chamber-pc-case-white-pakistan-p.15956.aspx
616,Corsair 2500D AIRFLOW Mid-Tower Dual Chamber PC Case - Black,Casing > Corsair Casings,"Rs.36,300",On Order Only,/casing-corsair-casings-corsair-2500d-airflow-mid-tower-dual-chamber-pc-case-black-pakistan-p.15955.aspx
617,Asus TUF GAMING LC 240 ARGB All-In-One Liquid CPU Cooler,Cooling Solutions > CPU Coolers,"Rs.36,500",In Stock,/cooling-solutions-cpu-coolers-asus-tuf-gaming-lc-240-argb-all-in-one-liquid-cpu-cooler-pakistan-p.14928.aspx
618,SteelSeries Apex 7 TKL Compact Mechanical Gaming Keyboard - 64646 - Red Switch Linear and Quiet - US English,Keyboard > SteelSeries,"Rs.36,500",On Order Only,/keyboard-steelseries-steelseries-apex-7-tkl-compact-mechanical-gaming-keyboard-64646-red-switch-linear-and-quiet-us-english-pakistan-p.14564.aspx
619,XPG CORE REACTOR II Power Supply Unit 850W | 80 PLUS GOLD | Black,Power Supply > XPG PSU,"Rs.36,990",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-850w-80-plus-gold-black-pakistan-p.15948.aspx
620,"HP 26A Black Original LaserJet Toner Cartridge, CF226A",Cartridges & Toners > Printer Toners,"Rs.37,000",On Order Only,/cartridges-toners-printer-toners-hp-26a-black-original-laserjet-toner-cartridge-cf226a-pakistan-p.7714.aspx
621,"HP 151A Black LaserJet Toner Cartridge (W1510A) - HP LaserJet Pro 4003, 4103",Cartridges & Toners > Printer Toners,"Rs.37,500",On Order Only,/cartridges-toners-printer-toners-hp-151a-black-laserjet-toner-cartridge-w1510a-hp-laserjet-pro-4003-4103-pakistan-p.15202.aspx
622,Asus PRIME B550M-A AMD B550 (Ryzen AM4) micro ATX Motherboard,Motherboards > AMD AM4 Socket,"Rs.37,500",In Stock,/motherboards-amd-am4-socket-asus-prime-b550m-a-amd-b550-ryzen-am4-micro-atx-motherboard-pakistan-p.10432.aspx
623,XPG CORE REACTOR II Power Supply Unit 850W | 80 PLUS GOLD | White,Power Supply > XPG PSU,"Rs.37,500",On Order Only,/power-supply-xpg-psu-xpg-core-reactor-ii-power-supply-unit-850w-80-plus-gold-white-pakistan-p.15949.aspx
624,Samsung Galaxy Tab A9 SM-X110 4GB 64GB Graphite WiFi,Tablet PC > Samsung Tablets,"Rs.37,700",In Stock,/tablet-pc-samsung-tablets-samsung-galaxy-tab-a9-sm-x110-4gb-64gb-graphite-wifi-pakistan-p.15804.aspx
625,"Samsung 24"" FHD Flat Monintor with Wide Viewing Angle | LS24A336NHUXEN | 24"" VA FHD",LCD/LED Monitors > Samsung,"Rs.37,990",On Order Only,/lcd-led-monitors-samsung-samsung-24-fhd-flat-monintor-with-wide-viewing-angle-ls24a336nhuxen-24-va-fhd-pakistan-p.16099.aspx
626,Logitech Rally Speaker,Cameras | Drones > Video Conferencing Solutions,"Rs.38,000",On Order Only,/cameras-drones-video-conferencing-solutions-logitech-rally-speaker-pakistan-p.13676.aspx
627,Lian Li Galahad AIO 240 RGB UNI FAN SL120 Edition Closed Loop All-in-One CPU Liquid Cooler GA-240SLA White - LGA 1700 Supported,Cooling Solutions > CPU Coolers,"Rs.38,000",In Stock,/cooling-solutions-cpu-coolers-lian-li-galahad-aio-240-rgb-uni-fan-sl120-edition-closed-loop-all-in-one-cpu-liquid-cooler-ga-240sla-white-lga-1700-supported-pakistan-p.12655.aspx
628,Apple Magic Keyboard with Touch ID MK293,Keyboard > Apple,"Rs.38,000",On Order Only,/keyboard-apple-apple-magic-keyboard-with-touch-id-mk293-pakistan-p.14476.aspx
629,Razer Kraken V3 HyperSense | Wired USB Gaming Headset with Haptic Technology - RZ04-03770100-R3M1,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.38,000",On Order Only,/headsets-headphones-mic-headsets-headphones-razer-kraken-v3-hypersense-wired-usb-gaming-headset-with-haptic-technology-rz04-03770100-r3m1-pakistan-p.16048.aspx
630,"WD Purple Surveillance Hard Drive 6TB WD63PURZ SATA 6Gb/s 3.5"" 256MB Cache",Hard Drives > Surveillance HDD's,"Rs.38,500",On Order Only,/hard-drives-surveillance-hdds-wd-purple-surveillance-hard-drive-6tb-wd63purz-sata-6gb-s-3-5-256mb-cache-pakistan-p.15671.aspx
631,Logitech Z623 Speaker System with Subwoofer - THX Sound - 980-000403,Speakers > Speakers | Wired,"Rs.38,500",In Stock,/speakers-speakers-wired-logitech-z623-speaker-system-with-subwoofer-thx-sound-980-000403-pakistan-p.437.aspx
632,ViewSonic VA2432-MH 24” IPS FHD 100Hz 1ms Monitor Featuring HDMI and Speakers,LCD/LED Monitors > ViewSonic,"Rs.38,500",On Order Only,/lcd-led-monitors-viewsonic-viewsonic-va2432-mh-24”-ips-fhd-100hz-1ms-monitor-featuring-hdmi-and-speakers-pakistan-p.15926.aspx
633,Corsair RM850e RMe Series 850 Watts 80 PLUS Gold Fully Modular Low-Noise ATX Power Supply PSU,Power Supply > Corsair Power Supplies,"Rs.38,500",Out of Stock,/power-supply-corsair-power-supplies-corsair-rm850e-rme-series-850-watts-80-plus-gold-fully-modular-low-noise-atx-power-supply-psu-pakistan-p.14842.aspx
634,"SanDisk Portable SSD 2TB USB 3.2 Gen 2, USB-C, SDSSDE30-2T00-G26 (Updated Firmware)",Solid-State Drives (SSD) > Portable SSD's,"Rs.38,500",In Stock,/solid-state-drives-ssd-portable-ssds-sandisk-portable-ssd-2tb-usb-3-2-gen-2-usb-c-sdssde30-2t00-g26-updated-firmware-pakistan-p.15862.aspx
635,"Apple MagSafe Duo Wireless Charger with Fast Charging Capability, Type C Wall Charger, Compatible with iPhone, AirPods and Watch MHXF3",Peripherals / Misc > Adapters | Converters | USB HUB | Chargers,"Rs.38,900",On Order Only,/peripherals-misc-adapters-converters-usb-hub-chargers-apple-magsafe-duo-wireless-charger-with-fast-charging-capability-type-c-wall-charger-compatible-with-iphone-airpods-and-watch-mhxf3-pakistan-p.15572.aspx
636,JBL Live 770NC Bluetooth Wireless Headphones - True Adaptive Noise Cancelling - Black - JBLLIVE770NCBLK,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.38,990",On Order Only,/headsets-headphones-mic-headsets-headphones-jbl-live-770nc-bluetooth-wireless-headphones-true-adaptive-noise-cancelling-black-jbllive770ncblk-pakistan-p.15698.aspx
637,My Book from WD 4TB WDBBGB0040HBK-EESN Black Desktop External Hard Drive,Hard Drives > External Hard Drives,"Rs.39,000",On Order Only,/hard-drives-external-hard-drives-my-book-from-wd-4tb-wdbbgb0040hbk-eesn-black-desktop-external-hard-drive-pakistan-p.10561.aspx
638,"HP 120A Original Laser Imaging Drum, W1120A",Cartridges & Toners > Printer Toners,"Rs.39,500",On Order Only,/cartridges-toners-printer-toners-hp-120a-original-laser-imaging-drum-w1120a-pakistan-p.13793.aspx
639,Gigabyte B760M DS3H Intel LGA1700 Socket Motherboard - 14th 13th 12th Gen - DDR5,Motherboards > Intel LGA-1700,"Rs.39,500",On Order Only,/motherboards-intel-lga-1700-gigabyte-b760m-ds3h-intel-lga1700-socket-motherboard-14th-13th-12th-gen-ddr5-pakistan-p.15498.aspx
640,"Samsung Galaxy Watch4 Smartwatch (International, 44mm, Bluetooth/Wi-Fi, Silver) - SM-R870",Smart Watches > All Smart Watches,"Rs.39,500",On Order Only,/smart-watches-all-smart-watches-samsung-galaxy-watch4-smartwatch-international-44mm-bluetooth-wi-fi-silver-sm-r870-pakistan-p.13954.aspx
641,Twisted Minds Dual Premium Gaming Monitor Arm With RGB Lighting - White | TM-54-C012-W,Gaming Products > Monitor Mounts,"Rs.39,990",On Order Only,/gaming-products-monitor-mounts-twisted-minds-dual-premium-gaming-monitor-arm-with-rgb-lighting-white-tm-54-c012-w-pakistan-p.14817.aspx
642,SteelSeries Arctis 1 Wireless Gaming Headset For PlayStation 5 & PS4 - 61519,Headsets | Headphones | Mic > Headsets | Headphones,"Rs.39,990",On Order Only,/headsets-headphones-mic-headsets-headphones-steelseries-arctis-1-wireless-gaming-headset-for-playstation-5-ps4-61519-pakistan-p.14553.aspx
643,TP-Link Archer AX73 AX5400 Dual-Band Gigabit Wi-Fi 6 Router,Network Products > Routers | Wireless,"Rs.39,990",In Stock,/network-products-routers-wireless-tp-link-archer-ax73-ax5400-dual-band-gigabit-wi-fi-6-router-pakistan-p.13092.aspx
644,Lian Li SP850 850 Watt Performance SFX Form Factor Power Supply 80 PLUS Gold - Zero RPM Mode - Fully Modular | White,Power Supply > Lian Li PSU,"Rs.40,000",In Stock,/power-supply-lian-li-psu-lian-li-sp850-850-watt-performance-sfx-form-factor-power-supply-80-plus-gold-zero-rpm-mode-fully-modular-white-pakistan-p.14810.aspx
645,Lian Li SP850 850 Watt Performance SFX Form Factor Power Supply 80 PLUS Gold - Zero RPM Mode - Fully Modular | Black,Power Supply > Lian Li PSU,"Rs.40,000",In Stock,/power-supply-lian-li-psu-lian-li-sp850-850-watt-performance-sfx-form-factor-power-supply-80-plus-gold-zero-rpm-mode-fully-modular-black-pakistan-p.14811.aspx
646,SteelSeries Apex 9 Mini Optical Gaming Keyboard - OptiPoint Linear Optical Switches - US English - 64837,Keyboard > SteelSeries,"Rs.40,500",On Order Only,/keyboard-steelseries-steelseries-apex-9-mini-optical-gaming-keyboard-optipoint-linear-optical-switches-us-english-64837-pakistan-p.14565.aspx
647,TP-Link EAP650 AX3000 Ceiling Mount WiFi 6 Access Point | Omada Mesh | PoE+ Powered,Network Products > Access Points | Ceiling Mount,"Rs.40,500",On Order Only,/network-products-access-points-ceiling-mount-tp-link-eap650-ax3000-ceiling-mount-wifi-6-access-point-omada-mesh-poe-powered-pakistan-p.14756.aspx
648,XPG GAMMIX S70 BLADE 2TB PCIe Gen4x4 M.2 NVMe 2280 Solid State Drive SSD | Works with Playstation 5,Solid-State Drives (SSD) > XPG,"Rs.40,800",On Order Only,/solid-state-drives-ssd-xpg-xpg-gammix-s70-blade-2tb-pcie-gen4x4-m-2-nvme-2280-solid-state-drive-ssd-works-with-playstation-5-pakistan-p.15942.aspx
649,NZXT H5 Elite Compact ATX Mid-Tower PC Gaming Case White CC-H51EW-01 Tempered Glass Front and Side Panels,Casing > NZXT,"Rs.40,990",Out of Stock,/casing-nzxt-nzxt-h5-elite-compact-atx-mid-tower-pc-gaming-case-white-cc-h51ew-01-tempered-glass-front-and-side-panels-pakistan-p.15565.aspx
650,Apple Magic Wireless Keyboard with Numeric Keypad (Silver) MQ052,Keyboard > Apple,"Rs.41,900",On Order Only,/keyboard-apple-apple-magic-wireless-keyboard-with-numeric-keypad-silver-mq052-pakistan-p.9339.aspx
651,HP LaserJet MFP M141a Monochrome Printer,Printers > LaserJet Black & White  Printers,"Rs.41,990",In Stock,/printers-laserjet-black-white-printers-hp-laserjet-mfp-m141a-monochrome-printer-pakistan-p.15378.aspx
652,XPG LANCER RGB DDR5 32GB Desktop Memory (2x16GB) 6400MHz DRAM AX5U6400C3216G-DCLARWH White,Memory Module / RAM > Desktop - DDR5 Memory,"Rs.41,990",Out of Stock,/memory-module-ram-desktop-ddr5-memory-xpg-lancer-rgb-ddr5-32gb-desktop-memory-2x16gb-6400mhz-dram-ax5u6400c3216g-dclarwh-white-pakistan-p.15696.aspx
653,"HP 650A Black Original LaserJet Toner Cartridge, CE270A",Cartridges & Toners > Printer Toners,"Rs.42,500",On Order Only,/cartridges-toners-printer-toners-hp-650a-black-original-laserjet-toner-cartridge-ce270a-pakistan-p.13795.aspx
654,MSI B760M BOMBER WIFI Intel Motherboard DDR5,Motherboards > Intel LGA-1700,"Rs.42,500",On Order Only,/motherboards-intel-lga-1700-msi-b760m-bomber-wifi-intel-motherboard-ddr5-pakistan-p.15962.aspx
655,Logitech BCC950 ConferenceCam HD 1080p Desktop Video Conferencing Solution,Cameras | Drones > Webcams,"Rs.42,990",In Stock,/cameras-drones-webcams-logitech-bcc950-conferencecam-hd-1080p-desktop-video-conferencing-solution-pakistan-p.1798.aspx
656,Asus ROG Strix Flare RGB Mechanical Gaming Keyboard (RGB Red) | 90MP00M0-B0UA00 | XA01,Keyboard > Asus Keyboards,"Rs.42,990",On Order Only,/keyboard-asus-keyboards-asus-rog-strix-flare-rgb-mechanical-gaming-keyboard-rgb-red-90mp00m0-b0ua00-xa01-pakistan-p.6551.aspx
657,Corsair iCUE H100i ELITE CAPELLIX Liquid CPU Cooler | CW-9060046-WW | 240mm,Cooling Solutions > CPU Coolers,"Rs.43,000",In Stock,/cooling-solutions-cpu-coolers-corsair-icue-h100i-elite-capellix-liquid-cpu-cooler-cw-9060046-ww-240mm-pakistan-p.13392.aspx
